,NUTS_ID_x,YYYY,KEY,HIT,SPE12_12,SPI12_12
366,CZ05,1991,CZ051991,0.0,-1.6007925271987915,-2.042635679244995
367,CZ05,1992,CZ051992,0.0,-2.061349630355835,-2.218847751617432
368,CZ05,1993,CZ051993,0.0,-1.3176990747451782,-1.3040810823440552
369,CZ05,1994,CZ051994,0.0,-1.0826184749603271,-0.310599684715271
370,CZ05,1995,CZ051995,0.0,0.7392417788505554,0.881801426410675
371,CZ05,1996,CZ051996,0.0,-0.936465620994568,-1.0154008865356443
372,CZ05,1997,CZ051997,0.0,-0.24453607201576236,-0.020515024662017826
373,CZ05,1998,CZ051998,0.0,0.2625609636306763,0.13458597660064694
374,CZ05,1999,CZ051999,0.0,-1.1467907428741455,-1.2897398471832275
375,CZ05,2000,CZ052000,0.0,-0.3851204216480255,-0.3810667097568512
376,CZ05,2001,CZ052001,0.0,1.0599994659423828,0.958587646484375
377,CZ05,2002,CZ052002,0.0,0.4892096817493439,0.6200116276741028
378,CZ05,2003,CZ052003,0.0,-2.6281583309173584,-2.152987003326416
379,CZ05,2004,CZ052004,0.0,-1.2447810173034668,-1.1690279245376587
380,CZ05,2005,CZ052005,0.0,-0.4589061737060547,-0.440435528755188
381,CZ05,2006,CZ052006,0.0,-0.856550931930542,-0.5931813716888428
382,CZ05,2007,CZ052007,0.0,-0.4417666792869568,-0.0896194651722908
383,CZ05,2008,CZ052008,0.0,-1.2160954475402832,-1.421966791152954
384,CZ05,2009,CZ052009,0.0,-0.3864152431488037,-0.4673406779766083
385,CZ05,2010,CZ052010,0.0,1.063013195991516,1.0151208639144895
386,CZ05,2011,CZ052011,0.0,-0.9400113821029664,-1.0283484458923342
387,CZ05,2012,CZ052012,0.0,-0.5676002502441406,-0.01640954241156578
388,CZ06,1970,CZ061970,0.0,-0.3961791396141052,-0.6160036325454712
389,CZ06,1971,CZ061971,0.0,-1.7319692373275757,-1.5819576978683472
390,CZ06,1972,CZ061972,0.0,-0.9426341652870178,-1.5692093372344968
391,CZ06,1973,CZ061973,0.0,-1.731503963470459,-1.9693362712860107
392,CZ06,1974,CZ061974,0.0,-0.43704211711883545,-0.7925843596458435
393,CZ06,1975,CZ061975,0.0,-0.7532013058662415,-1.0398687124252322
394,CZ06,1976,CZ061976,0.0,-1.2432758808135986,-1.2536468505859375
395,CZ06,1977,CZ061977,0.0,-0.3824147284030914,-0.6106666922569275
396,CZ06,1978,CZ061978,0.0,-1.838134765625,-2.4297239780426025
397,CZ06,1979,CZ061979,0.0,0.01412717439234257,0.05636061355471611
398,CZ06,1980,CZ061980,0.0,-0.3842016458511353,-0.9664337038993835
399,CZ06,1981,CZ061981,0.0,-0.2558631002902985,-0.4635769128799439
400,CZ06,1982,CZ061982,0.0,-1.5253790616989136,-1.815065860748291
401,CZ06,1983,CZ061983,0.0,-2.172558546066284,-1.9577213525772093
402,CZ06,1984,CZ061984,0.0,-0.5186349153518677,-0.9416244626045228
403,CZ06,1985,CZ061985,0.0,0.6939479112625122,0.558422327041626
404,CZ06,1986,CZ061986,0.0,-0.2520233690738678,-0.20515386760234836
405,CZ06,1987,CZ061987,0.0,0.9742631316184998,0.8240450024604797
406,CZ06,1988,CZ061988,0.0,-0.6509369611740112,-0.90624737739563
407,CZ06,1989,CZ061989,0.0,-1.2970095872879028,-1.6949082612991333
408,CZ06,1990,CZ061990,0.0,-1.5906680822372437,-1.65425443649292
409,CZ06,1991,CZ061991,0.0,-1.0382884740829468,-1.2672526836395264
410,CZ06,1992,CZ061992,0.0,-1.856580138206482,-2.1530966758728027
411,CZ06,1993,CZ061993,0.0,-1.4913375377655032,-1.5715166330337524
412,CZ06,1994,CZ061994,0.0,-1.7793617248535156,-1.4746617078781128
413,CZ06,1995,CZ061995,0.0,0.2549203336238861,0.08035769313573837
414,CZ06,1996,CZ061996,0.0,-0.593157172203064,-0.7542143464088441
415,CZ06,1997,CZ061997,0.0,-0.2854551076889038,-0.07386159151792526
416,CZ06,1998,CZ061998,0.0,-0.2617136836051941,-0.4523670971393585
417,CZ06,1999,CZ061999,0.0,-0.7899473309516907,-0.869006872177124
418,CZ06,2000,CZ062000,0.0,-0.4585642814636231,-0.3041529357433319
419,CZ06,2001,CZ062001,0.0,-0.00431078067049384,-0.1738121658563614
420,CZ06,2002,CZ062002,0.0,-0.12003200501203536,-0.03327255696058273
421,CZ06,2003,CZ062003,0.0,-2.7971887588500977,-2.0331740379333496
422,CZ06,2004,CZ062004,0.0,-0.6738530397415161,-0.8220005631446838
423,CZ06,2005,CZ062005,0.0,0.1658645123243332,0.10410327464342116
424,CZ06,2006,CZ062006,0.0,-0.2268706858158112,-0.17467917501926422
425,CZ06,2007,CZ062007,0.0,-0.3690419495105744,0.08234976977109909
426,CZ06,2008,CZ062008,0.0,-1.0551367998123171,-1.4028960466384888
427,CZ06,2009,CZ062009,0.0,0.09674962610006332,0.22167210280895236
428,CZ06,2010,CZ062010,0.0,1.1163805723190308,1.0033410787582395
429,CZ06,2011,CZ062011,0.0,-1.294690489768982,-1.2985472679138184
430,CZ06,2012,CZ062012,0.0,-1.1886802911758425,-0.6550304293632507
431,CZ07,1970,CZ071970,0.0,0.6174039244651794,0.3863384127616882
432,CZ07,1971,CZ071971,0.0,-1.5125962495803833,-1.604644775390625
433,CZ07,1972,CZ071972,0.0,-0.8590483069419861,-1.2534910440444946
434,CZ07,1973,CZ071973,0.0,-1.7328784465789795,-1.87276303768158
435,CZ07,1974,CZ071974,0.0,-0.06780297309160233,-0.03429558873176575
436,CZ07,1975,CZ071975,0.0,-0.7175089120864868,-1.0727523565292358
437,CZ07,1976,CZ071976,0.0,-0.8101545572280884,-0.8412814140319824
438,CZ07,1977,CZ071977,0.0,1.2078652381896973,1.0176659822463991
439,CZ07,1978,CZ071978,0.0,-0.9699590802192688,-1.6046222448349
440,CZ07,1979,CZ071979,0.0,-0.3697101175785065,-0.3586559891700745
441,CZ07,1980,CZ071980,0.0,-0.349544882774353,-0.9114661216735841
442,CZ07,1981,CZ071981,0.0,0.4599917232990265,0.4197790026664734
443,CZ07,1982,CZ071982,0.0,-1.906403422355652,-1.76089346408844
444,CZ07,1983,CZ071983,0.0,-2.1860628128051762,-2.090292930603028
445,CZ07,1984,CZ071984,0.0,-0.7662003040313721,-1.0771737098693848
446,CZ07,1985,CZ071985,0.0,0.4830346703529358,0.36187392473220825
447,CZ07,1986,CZ071986,0.0,-1.0954371690750122,-0.8707343339920044
448,CZ07,1987,CZ071987,0.0,-0.27984341979026794,-0.4725323021411896
449,CZ07,1988,CZ071988,0.0,-0.6899141669273376,-0.859849750995636
450,CZ07,1989,CZ071989,0.0,-1.284624457359314,-1.5994659662246704
451,CZ07,1990,CZ071990,0.0,-1.9309560060501096,-2.263209819793701
452,CZ07,1991,CZ071991,0.0,-0.770832359790802,-0.9402374625205994
453,CZ07,1992,CZ071992,0.0,-2.211897373199463,-2.2612438201904297
454,CZ07,1993,CZ071993,0.0,-1.5292221307754517,-1.6209777593612669
455,CZ07,1994,CZ071994,0.0,-0.6521090269088745,-0.2924208343029022
456,CZ07,1995,CZ071995,0.0,0.3590039908885956,0.3540579676628113
457,CZ07,1996,CZ071996,0.0,-0.7495627999305725,-0.7727810740470886
458,CZ07,1997,CZ071997,0.0,0.6596105694770813,1.1832996606826782
459,CZ07,1998,CZ071998,0.0,0.2214370220899582,0.2534152865409851
460,CZ07,1999,CZ071999,0.0,-0.25967609882354736,-0.25159651041030884
461,CZ07,2000,CZ072000,0.0,-0.3838842511177063,-0.4363936483860016
462,CZ07,2001,CZ072001,0.0,1.0728399753570557,1.0408713817596436
463,CZ07,2002,CZ072002,0.0,-0.3681076467037201,-0.3618845343589783
464,CZ07,2003,CZ072003,0.0,-2.6326169967651367,-1.9837568998336792
465,CZ07,2004,CZ072004,0.0,-1.1081738471984863,-1.28025484085083
466,CZ07,2005,CZ072005,0.0,-0.13462886214256287,0.020406277850270268
467,CZ07,2006,CZ072006,0.0,-0.8411425948143005,-0.6761079430580139
468,CZ07,2007,CZ072007,0.0,-0.23149220645427704,0.0844755545258522
469,CZ07,2008,CZ072008,0.0,-0.9203226566314696,-0.8535973429679871
470,CZ07,2009,CZ072009,0.0,-0.09484793245792388,0.06171157956123353
471,CZ07,2010,CZ072010,0.0,1.3137366771697998,1.3679090738296509
472,CZ07,2011,CZ072011,0.0,-1.2102594375610352,-1.1842918395996094
473,CZ07,2012,CZ072012,0.0,-0.7440748810768127,-0.461780846118927
474,CZ08,1970,CZ081970,0.0,0.993454098701477,0.8309407830238342
475,CZ08,1971,CZ081971,0.0,-1.132239818572998,-1.234463095664978
476,CZ08,1972,CZ081972,0.0,-0.3803322911262512,-0.5935458540916443
477,CZ08,1973,CZ081973,0.0,-1.6998194456100464,-1.6419066190719604
478,CZ08,1974,CZ081974,0.0,0.6593062281608582,0.702006995677948
479,CZ08,1975,CZ081975,0.0,-0.25785452127456665,-0.4864445626735687
480,CZ08,1976,CZ081976,0.0,-0.6475698351860046,-0.651539146900177
481,CZ08,1977,CZ081977,0.0,1.0714544057846072,1.128243923187256
482,CZ08,1978,CZ081978,0.0,-0.3182535767555237,-0.7227410674095154
483,CZ08,1979,CZ081979,0.0,-0.6844335794448853,-0.8811315298080444
484,CZ08,1980,CZ081980,0.0,0.25208476185798645,-0.255600780248642
485,CZ08,1981,CZ081981,0.0,0.4705005884170532,0.4708761274814606
486,CZ08,1982,CZ081982,0.0,-1.5470741987228394,-1.5372459888458252
487,CZ08,1983,CZ081983,0.0,-1.8550275564193728,-1.6946643590927124
488,CZ08,1984,CZ081984,0.0,-0.8338257670402527,-1.207058310508728
489,CZ08,1985,CZ081985,0.0,0.5993730425834656,0.618131160736084
490,CZ08,1986,CZ081986,0.0,-0.948156237602234,-0.8252149820327759
491,CZ08,1987,CZ081987,0.0,-0.17510074377059934,-0.3948781490325928
492,CZ08,1988,CZ081988,0.0,-0.9069915413856506,-1.0441153049468994
493,CZ08,1989,CZ081989,0.0,-1.3859058618545532,-1.6680930852890017
494,CZ08,1990,CZ081990,0.0,-1.5107588768005369,-1.6493893861770632
495,CZ08,1991,CZ081991,0.0,-0.7014287114143372,-0.8605309128761292
496,CZ08,1992,CZ081992,0.0,-2.247227907180786,-2.2114126682281494
497,CZ08,1993,CZ081993,0.0,-1.79417085647583,-1.6085712909698486
498,CZ08,1994,CZ081994,0.0,-0.9396420121192932,-0.6015974879264832
499,CZ08,1995,CZ081995,0.0,0.13857631385326385,0.2521409094333649
500,CZ08,1996,CZ081996,0.0,0.07874038070440292,-0.09566155821084976
501,CZ08,1997,CZ081997,0.0,1.2816158533096311,1.4406678676605225
502,CZ08,1998,CZ081998,0.0,0.4575191736221314,0.27787989377975464
503,CZ08,1999,CZ081999,0.0,-0.016600970178842545,-0.17795073986053467
504,CZ08,2000,CZ082000,0.0,-0.5136959552764893,-0.5975848436355591
505,CZ08,2001,CZ082001,0.0,1.2083597183227541,1.1007139682769775
506,CZ08,2002,CZ082002,0.0,-0.5635823607444763,-0.5756614208221436
507,CZ08,2003,CZ082003,0.0,-2.4928250312805176,-2.091143846511841
508,CZ08,2004,CZ082004,0.0,-1.1570947170257568,-1.4135745763778689
509,CZ08,2005,CZ082005,0.0,-0.2420753240585327,-0.15920931100845334
510,CZ08,2006,CZ082006,0.0,-1.037930607795715,-0.8943834900856018
511,CZ08,2007,CZ082007,0.0,-0.2907572388648987,-0.01702420599758625
512,CZ08,2008,CZ082008,0.0,-0.4370036721229553,-0.5887587070465088
513,CZ08,2009,CZ082009,0.0,0.12291234731674194,0.19781292974948886
514,CZ08,2010,CZ082010,0.0,1.5233737230300903,1.6174678802490234
515,CZ08,2011,CZ082011,0.0,-1.2718510627746582,-1.198486089706421
516,CZ08,2012,CZ082012,0.0,-0.8155754804611206,-0.8455008268356323
517,DE1,1970,DE11970,0.0,0.08173942565917969,-0.029663406312465668
518,DE1,1971,DE11971,0.0,-2.2449750900268555,-2.604076147079468
519,DE1,1972,DE11972,0.0,-1.5140255689620972,-1.7204968929290771
520,DE1,1973,DE11973,0.0,-0.8945244550704956,-1.079594969749451
521,DE1,1974,DE11974,0.0,-0.3055194020271301,-0.5084777474403381
522,DE1,1975,DE11975,0.0,-1.3199131488800049,-1.9504048824310305
523,DE1,1976,DE11976,1.0,-2.0750267505645748,-2.4264514446258545
524,DE1,1977,DE11977,0.0,-0.3893451392650604,-0.5496197342872621
525,DE1,1978,DE11978,0.0,-0.06836280226707457,-0.3250629007816315
526,DE1,1979,DE11979,0.0,-0.4156181812286377,-0.6079375743865967
527,DE1,1980,DE11980,0.0,-0.39683651924133295,-0.8440923690795898
528,DE1,1981,DE11981,0.0,-0.01517865713685751,-0.12216564267873765
529,DE1,1982,DE11982,0.0,-0.464568555355072,-0.4725879430770874
530,DE1,1983,DE11983,1.0,-1.7202812433242798,-1.900657057762146
531,DE1,1984,DE11984,0.0,-0.4923067390918732,-0.5283728837966919
532,DE1,1985,DE11985,0.0,-1.4519461393356323,-1.4899946451187134
533,DE1,1986,DE11986,0.0,0.020166954025626186,-0.11940596252679825
534,DE1,1987,DE11987,0.0,-0.04978281632065773,-0.1794850081205368
535,DE1,1988,DE11988,0.0,0.20729808509349826,0.38872575759887695
536,DE1,1989,DE11989,0.0,-1.5062212944030762,-1.742072582244873
537,DE1,1990,DE11990,0.0,-1.2759402990341189,-1.2590595483779907
538,DE1,1991,DE11991,0.0,-2.0610897541046143,-2.631165742874145
539,DE1,1992,DE11992,0.0,-1.147852659225464,-1.3079102039337158
540,DE1,1993,DE11993,0.0,-0.7956892848014832,-1.0558242797851562
541,DE1,1994,DE11994,0.0,-0.225780725479126,-0.14369212090969086
542,DE1,1995,DE11995,0.0,0.4492370486259461,0.420137494802475
543,DE1,1996,DE11996,0.0,-1.0090467929840088,-1.56553852558136
544,DE1,1997,DE11997,0.0,-2.1048357486724854,-2.281272649765014
545,DE1,1998,DE11998,0.0,-0.6563103199005127,-0.611516535282135
546,DE1,1999,DE11999,0.0,-0.04583049565553665,0.05720468610525131
547,DE1,2000,DE12000,0.0,-0.7980222105979919,-0.7754099369049072
548,DE1,2001,DE12001,0.0,0.3162494897842407,0.623759925365448
549,DE1,2002,DE12002,0.0,0.8322420716285706,0.9864612817764282
550,DE1,2003,DE12003,1.0,-2.8491301536560063,-3.3095076084136963
551,DE1,2004,DE12004,0.0,-1.100542068481445,-1.1581777334213257
552,DE1,2005,DE12005,0.0,-1.861439824104309,-2.139418363571167
553,DE1,2006,DE12006,0.0,-1.4190959930419922,-1.4926176071166992
554,DE1,2007,DE12007,0.0,-0.9809836149215698,-1.035375952720642
555,DE1,2008,DE12008,0.0,-1.6124330759048462,-1.5242018699645996
556,DE1,2009,DE12009,0.0,-1.9835706949234009,-2.3355731964111333
557,DE1,2010,DE12010,0.0,-1.4592008590698242,-1.7710986137390137
558,DE1,2011,DE12011,0.0,-2.2718822956085205,-2.3096301555633545
559,DE1,2012,DE12012,0.0,-1.2158753871917725,-1.0240284204483032
560,DE2,1970,DE21970,0.0,0.1175602599978447,-0.008005241863429545
561,DE2,1971,DE21971,0.0,-2.570958614349365,-2.8063814640045166
562,DE2,1972,DE21972,0.0,-2.179037809371948,-2.438681602478028
563,DE2,1973,DE21973,0.0,-1.4887064695358276,-1.559920072555542
564,DE2,1974,DE21974,0.0,0.282035768032074,0.10046517848968506
565,DE2,1975,DE21975,0.0,-1.3941240310668943,-1.8180688619613647
566,DE2,1976,DE21976,1.0,-2.2999184131622314,-2.9580106735229488
567,DE2,1977,DE21977,0.0,-0.3546642959117889,-0.6383588314056396
568,DE2,1978,DE21978,0.0,-1.1951100826263428,-1.3649849891662598
569,DE2,1979,DE21979,0.0,-0.8561280965805054,-0.8965885639190674
570,DE2,1980,DE21980,0.0,-0.27829742431640625,-0.7338032126426697
571,DE2,1981,DE21981,0.0,0.5314167737960815,0.2335049957036972
572,DE2,1982,DE21982,0.0,-1.6477586030960083,-1.703052043914795
573,DE2,1983,DE21983,0.0,-1.5611555576324463,-1.6353913545608518
574,DE2,1984,DE21984,0.0,-1.5812319517135618,-1.7925009727478027
575,DE2,1985,DE21985,0.0,-1.168781280517578,-1.5529046058654783
576,DE2,1986,DE21986,0.0,-1.265771985054016,-1.2157484292984009
577,DE2,1987,DE21987,0.0,-0.008147231303155422,-0.1793055236339569
578,DE2,1988,DE21988,0.0,-0.08079133182764052,-0.3857876658439636
579,DE2,1989,DE21989,0.0,-1.316230297088623,-1.5758564472198486
580,DE2,1990,DE21990,0.0,-1.0417504310607908,-0.921726644039154
581,DE2,1991,DE21991,0.0,-2.0829575061798096,-2.6390395164489746
582,DE2,1992,DE21992,0.0,-1.1635713577270508,-1.1730353832244873
583,DE2,1993,DE21993,0.0,-0.781829833984375,-0.8954528570175171
584,DE2,1994,DE21994,0.0,-1.3369015455245972,-1.3628877401351929
585,DE2,1995,DE21995,0.0,-0.15034864842891693,-0.17446783185005188
586,DE2,1996,DE21996,0.0,-1.0254139900207522,-1.5644087791442869
587,DE2,1997,DE21997,0.0,-2.2172980308532715,-2.4626710414886475
588,DE2,1998,DE21998,0.0,-0.6586954593658447,-0.6679210066795349
589,DE2,1999,DE21999,0.0,-0.4617193341255188,-0.5763676166534424
590,DE2,2000,DE22000,0.0,-0.6076951026916504,-0.6764957904815674
591,DE2,2001,DE22001,0.0,0.2187637835741043,0.21624931693077087
592,DE2,2002,DE22002,0.0,0.7819083333015442,0.8583952784538269
593,DE2,2003,DE22003,1.0,-3.082691431045532,-3.2432162761688232
594,DE2,2004,DE22004,0.0,-1.195510745048523,-1.3089725971221924
595,DE2,2005,DE22005,0.0,-1.2639366388320925,-1.3537814617156982
596,DE2,2006,DE22006,0.0,-1.400618076324463,-1.554169535636902
597,DE2,2007,DE22007,0.0,-0.5437427759170532,-0.2649652063846588
598,DE2,2008,DE22008,0.0,-1.5981225967407229,-1.621285080909729
599,DE2,2009,DE22009,0.0,-1.36374032497406,-1.1873458623886108
600,DE2,2010,DE22010,0.0,-1.19041907787323,-1.4684550762176514
601,DE2,2011,DE22011,1.0,-2.116731882095337,-1.78840434551239
602,DE2,2012,DE22012,0.0,-1.5226297378540041,-1.2975049018859863
603,DE3,1970,DE31970,0.0,-0.4788554310798645,-0.4498444497585297
604,DE3,1971,DE31971,0.0,-1.7130241394042969,-2.0001978874206543
605,DE3,1972,DE31972,0.0,-1.1512140035629272,-1.7305095195770264
606,DE3,1973,DE31973,0.0,-0.9901888966560364,-0.9774534702301024
607,DE3,1974,DE31974,0.0,0.09960418939590454,0.13189898431301114
608,DE3,1975,DE31975,0.0,-1.9220134019851685,-2.288527250289917
609,DE3,1976,DE31976,0.0,-1.9630264043807983,-2.327045202255249
610,DE3,1977,DE31977,0.0,0.4526517689228058,0.13280703127384186
611,DE3,1978,DE31978,0.0,0.056402582675218575,-0.07833631336688995
612,DE3,1979,DE31979,0.0,-0.1145208179950714,-0.1503467857837677
613,DE3,1980,DE31980,0.0,0.2312029451131821,0.03210147470235825
614,DE3,1981,DE31981,0.0,0.5211651921272278,0.2612055242061615
615,DE3,1982,DE31982,0.0,-2.1185743808746342,-2.4150335788726807
616,DE3,1983,DE31983,0.0,-0.7602467536926271,-0.7067945599555969
617,DE3,1984,DE31984,0.0,-0.048621270805597305,-0.543482780456543
618,DE3,1985,DE31985,0.0,-0.8085280060768127,-1.4234559535980225
619,DE3,1986,DE31986,0.0,0.18777503073215485,0.16391173005104065
620,DE3,1987,DE31987,0.0,0.2442455738782883,-0.1669721007347107
621,DE3,1988,DE31988,0.0,-0.5678339600563049,-1.038601994514465
622,DE3,1989,DE31989,0.0,-1.7719597816467283,-2.056224822998047
623,DE3,1990,DE31990,0.0,-0.9070896506309508,-0.8863782286643982
624,DE3,1991,DE31991,0.0,-1.4068280458450315,-1.6813771724700928
625,DE3,1992,DE31992,0.0,-1.6835676431655884,-1.352911114692688
626,DE3,1993,DE31993,0.0,0.35311543941497797,0.3463113307952881
627,DE3,1994,DE31994,0.0,-0.6167240738868713,-0.2272583842277527
628,DE3,1995,DE31995,0.0,-0.912831962108612,-0.6012779474258423
629,DE3,1996,DE31996,0.0,-1.498920440673828,-1.9378790855407717
630,DE3,1997,DE31997,0.0,-1.5725830793380735,-1.5917304754257202
631,DE3,1998,DE31998,0.0,0.0935000404715538,-0.08644407987594603
632,DE3,1999,DE31999,0.0,-1.2431596517562866,-1.3591578006744385
633,DE3,2000,DE32000,0.0,-0.7050730586051941,-0.7821227312088013
634,DE3,2001,DE32001,0.0,-0.14050357043743136,-0.08462345600128174
635,DE3,2002,DE32002,0.0,0.09674730896949768,0.32321324944496155
636,DE3,2003,DE32003,0.0,-2.353006601333618,-1.9694738388061523
637,DE3,2004,DE32004,0.0,-0.5814585685729979,-0.4619292318820954
638,DE3,2005,DE32005,0.0,-1.0195893049240112,-0.7348112463951111
639,DE3,2006,DE32006,1.0,-2.111926794052124,-1.9194016456604004
640,DE3,2007,DE32007,0.0,0.019791701808571812,0.6600759029388428
641,DE3,2008,DE32008,0.0,-0.5246816277503967,-0.17938366532325745
642,DE3,2009,DE32009,0.0,-0.894439697265625,-0.4254264831542969
643,DE3,2010,DE32010,0.0,-0.059909902513027184,0.18776635825634005
644,DE3,2011,DE32011,0.0,-0.7270718216896057,-0.2919684648513794
645,DE3,2012,DE32012,0.0,-0.8241116404533386,-0.6230229139328003
646,DE5,1970,DE51970,0.0,0.0040839631110429755,-0.13752932846546173
647,DE5,1971,DE51971,0.0,-2.4131031036376958,-2.492478370666504
648,DE5,1972,DE51972,0.0,-1.5268714427947998,-1.6457220315933228
649,DE5,1973,DE51973,0.0,-1.3647240400314329,-1.4545292854309082
650,DE5,1974,DE51974,0.0,-0.4951515793800354,-0.8584828972816467
651,DE5,1975,DE51975,0.0,-2.4129326343536377,-2.270226240158081
652,DE5,1976,DE51976,0.0,-2.604236364364624,-2.43228816986084
653,DE5,1977,DE51977,0.0,-0.5941261053085327,-0.8916449546813965
654,DE5,1978,DE51978,0.0,-0.9552363753318788,-1.445953369140625
655,DE5,1979,DE51979,0.0,-0.8886703848838806,-1.069111704826355
656,DE5,1980,DE51980,0.0,-0.2455280274152756,-0.4281457960605621
657,DE5,1981,DE51981,0.0,0.552598237991333,0.5722689628601074
658,DE5,1982,DE51982,0.0,-1.6561418771743774,-1.5465116500854492
659,DE5,1983,DE51983,0.0,-0.5924071669578552,-0.6700158715248108
660,DE5,1984,DE51984,0.0,-0.03202769160270691,-0.4593008756637573
661,DE5,1985,DE51985,0.0,-0.6937844753265381,-1.2012641429901123
662,DE5,1986,DE51986,0.0,-0.7755606174468994,-0.8092750310897827
663,DE5,1987,DE51987,0.0,0.29667752981185913,-0.14804941415786746
664,DE5,1988,DE51988,0.0,0.027465233579277992,-0.2805876135826111
665,DE5,1989,DE51989,0.0,-1.7618449926376345,-1.7346017360687256
666,DE5,1990,DE51990,0.0,-0.3834760785102844,-0.3348856866359711
667,DE5,1991,DE51991,0.0,-1.5276322364807131,-1.8150089979171755
668,DE5,1992,DE51992,0.0,-0.8836442232131958,-0.6975139379501343
669,DE5,1993,DE51993,0.0,0.4864632785320282,0.5051109194755554
670,DE5,1994,DE51994,0.0,0.2375832349061966,0.46829369664192205
671,DE5,1995,DE51995,0.0,-0.9974915385246276,-0.8310873508453369
672,DE5,1996,DE51996,0.0,-2.3947300910949707,-2.791365146636963
673,DE5,1997,DE51997,0.0,-1.4758235216140747,-1.4088776111602783
674,DE5,1998,DE51998,0.0,0.5861430168151855,0.339344322681427
675,DE5,1999,DE51999,0.0,-1.1786088943481443,-1.0190889835357666
676,DE5,2000,DE52000,0.0,-0.7728190422058105,-1.0406408309936523
677,DE5,2001,DE52001,0.0,0.3696106374263763,0.2650432586669922
678,DE5,2002,DE52002,0.0,0.4653640985488892,0.7250251770019531
679,DE5,2003,DE52003,1.0,-2.5015106201171875,-2.058729887008667
680,DE5,2004,DE52004,0.0,0.011066261678934096,-0.042782168835401535
681,DE5,2005,DE52005,0.0,-1.1135212182998655,-1.0939230918884275
682,DE5,2006,DE52006,0.0,-2.5815505981445312,-2.17763090133667
